,AlgName,Acc,Recall,Precision,F1,Set
320,LOF,0.9950634820017805,0.00012001920307249159,0.006993006993006993,0.0002359882005899705,Train
321,LOF,0.009793035288646008,1.0,0.004878462028330134,0.009709556354672069,Test
322,KNN,0.9999994173825093,0.9998799807969275,1.0,0.9999399867970953,Train
323,KNN,0.9926070189717652,0.0,0.0,0.0,Test
324,IF,0.8980037422426675,0.2550958134993287,0.012430709204672518,0.023706224301715578,Train
325,IF,0.4303176122538901,0.5586854460093896,0.004755905391929234,0.00943152332877294,Test
326,LOF,0.9951160059676802,0.0,0.0,0.0,Train
327,LOF,0.0059667606502010985,1.0,0.00485977490539573,0.009672543426973702,Test
328,KNN,1.0,1.0,1.0,1.0,Train
329,KNN,0.9903943618561423,0.0,0.0,0.0,Test
330,IF,0.8968637589928058,0.1647931654676259,0.008009134565479865,0.015275845720210278,Train
331,IF,0.49620845986057055,0.4341409691629956,0.004188555107869639,0.008297060878789665,Test
332,LOF,0.9951156186701124,0.0,0.0,0.0,Train
333,LOF,0.0077498823831316024,0.9795154185022027,0.004769688506198343,0.009493150714174404,Test
334,KNN,1.0,1.0,1.0,1.0,Train
335,KNN,0.9841634232924169,0.0,0.0,0.0,Test
336,IF,0.8968211920529802,0.16066225165562914,0.007808175088509816,0.01489257213014119,Train
337,IF,0.5247967691136344,0.4052605942523137,0.004147908845714742,0.008211768886081447,Test
338,LOF,0.9951076962643863,0.0,0.0,0.0,Train
339,LOF,0.009861249698523119,1.0,0.004878796484319767,0.009710218787357797,Test
340,KNN,1.0,1.0,1.0,1.0,Train
341,KNN,0.8936838819818499,0.10009741841207988,0.004743657810299854,0.00905805086613479,Test
342,IF,0.8968629522119373,0.15839956152370513,0.007703123229980876,0.014691771464157035,Train
343,IF,0.4206795080353535,0.5573105656350054,0.004665457566850414,0.009253450994985205,Test
344,LOF,0.9948496329623491,0.0002740476842970677,0.004454342984409799,0.0005163289015102622,Train
345,LOF,0.01144636362694408,1.0,0.004886581249713168,0.009725637382153197,Test
346,KNN,0.9999980045071531,0.9997259523157029,0.9998629573797451,0.9997944501541624,Train
347,KNN,0.9906031436831034,0.0,0.0,0.0,Test
348,IF,0.8967993637317696,0.16396025206010664,0.007964164204231072,0.015190470309535303,Train
349,IF,0.6369118200544726,0.34139224676948726,0.004583741429970617,0.009046025381888067,Test
350,LOF,0.9949973881000899,0.0001211827435773146,0.003937007874015748,0.00023512814483893726,Train
351,LOF,0.006077572775064044,0.9749895789912464,0.0047399079375726365,0.009433952751586358,Test
352,KNN,0.9999982352027634,0.9998788172564227,0.9997576638798013,0.9998182368979097,Train
353,KNN,0.9914507258283184,0.02334305960817007,0.02889576883384933,0.025824302513258016,Test
354,IF,0.8965658932055641,0.14471178812532456,0.007025918580024876,0.013401194245180938,Train
355,IF,0.43886496408953535,0.3999520728492691,0.0034659777629179834,0.006872399430937327,Test
356,LOF,0.9947750621396196,0.0005193006750908776,0.006711409395973154,0.0009640102827763496,Train
357,LOF,0.007604363697277226,1.0,0.004867755233449282,0.009688349950722448,Test
