,Error,Stock,Method,iSimul
4052,0.0873432059797907,S12,Linear,50
4053,0.014163900340112395,S13,Linear,50
4054,0.03434356651467723,S14,Linear,50
4055,0.12812796065392948,S15,Linear,50
4056,0.15414623281328924,S16,Linear,50
4057,0.06229276104995254,S17,Linear,50
4058,0.06173861296816941,S18,Linear,50
4059,0.033959809682995126,S19,Linear,50
4060,2.7476783021774622,S0,Ano,50
4061,2.572666502285201,S1,Ano,50
4062,2.6401505273754933,S2,Ano,50
4063,3.0319014673445754,S3,Ano,50
4064,2.8889544817293555,S4,Ano,50
4065,3.6796674955843756,S5,Ano,50
4066,2.4193873367669183,S6,Ano,50
4067,1.623192787156591,S7,Ano,50
4068,2.0955747178433204,S8,Ano,50
4069,2.909521101380615,S9,Ano,50
4070,2.5338976529695145,S10,Ano,50
4071,2.792767339840703,S11,Ano,50
4072,2.883459341291523,S12,Ano,50
4073,2.8481943311335423,S13,Ano,50
4074,2.1146422028220173,S14,Ano,50
4075,1.3894050945096426,S15,Ano,50
4076,2.5400833176617357,S16,Ano,50
4077,2.6655421362811933,S17,Ano,50
4078,1.9966712849593538,S18,Ano,50
4079,1.6219125862832597,S19,Ano,50
4080,0.24253282641503876,S0,BF,51
4081,0.0395995568754279,S1,BF,51
4082,0.24898885566318732,S2,BF,51
4083,0.2899091959543208,S3,BF,51
4084,0.08403349373551357,S4,BF,51
4085,0.1209553770302205,S5,BF,51
4086,0.14165206042817358,S6,BF,51
4087,0.09127792546425323,S7,BF,51
4088,0.1298925710404157,S8,BF,51
4089,0.13718410190164346,S9,BF,51
4090,0.03830855889388235,S10,BF,51
4091,0.304098027403815,S11,BF,51
4092,0.16170188015788056,S12,BF,51
4093,0.04118787773219761,S13,BF,51
4094,0.05355680753097127,S14,BF,51
4095,0.12464927456860106,S15,BF,51
4096,0.18740043212178678,S16,BF,51
4097,0.046072174103907314,S17,BF,51
4098,0.029841068514695597,S18,BF,51
4099,0.03279881477411893,S19,BF,51
4100,0.3757979841573955,S0,PCA,51
4101,0.23605800580020264,S1,PCA,51
4102,0.40284346834648627,S2,PCA,51
4103,0.2805830229669966,S3,PCA,51
4104,0.15741465213526834,S4,PCA,51
4105,0.21668554886855762,S5,PCA,51
4106,0.35879967439091726,S6,PCA,51
4107,0.30363801196192536,S7,PCA,51
4108,0.31109349736712005,S8,PCA,51
4109,0.10573826534138178,S9,PCA,51
4110,0.18388978726909525,S10,PCA,51
4111,0.23933884017999676,S11,PCA,51
4112,0.3332404077737118,S12,PCA,51
4113,0.1570307504672844,S13,PCA,51
4114,0.17121349457615373,S14,PCA,51
4115,0.4151056818835274,S15,PCA,51
4116,0.3953576974492086,S16,PCA,51
4117,0.17856608108701633,S17,PCA,51
4118,0.4012614969330425,S18,PCA,51
4119,0.36891583449008825,S19,PCA,51
4120,0.2568926775469344,S0,Linear,51
4121,0.02907335366936625,S1,Linear,51
4122,0.15536577416890543,S2,Linear,51
4123,0.22176164173530455,S3,Linear,51
4124,0.06621099736965999,S4,Linear,51
4125,0.10313781480380581,S5,Linear,51
4126,0.055004856479919234,S6,Linear,51
4127,0.0824550647398163,S7,Linear,51
4128,0.08741113974534347,S8,Linear,51
4129,0.06717303968057954,S9,Linear,51
4130,0.027116838342626372,S10,Linear,51
4131,0.25718581381137157,S11,Linear,51
4132,0.12295198917744839,S12,Linear,51
4133,0.026347581082430994,S13,Linear,51
4134,0.02635346518416814,S14,Linear,51
4135,0.10732827787878166,S15,Linear,51
4136,0.08076041969149927,S16,Linear,51
4137,0.03641957473242274,S17,Linear,51
4138,0.07444853420865573,S18,Linear,51
4139,0.035691617630889495,S19,Linear,51
4140,3.072889233607985,S0,Ano,51
4141,2.1196438156144564,S1,Ano,51
4142,2.394000447981967,S2,Ano,51
4143,2.8860264885764906,S3,Ano,51
4144,2.0776060088790174,S4,Ano,51
4145,1.0466179469710575,S5,Ano,51
4146,3.111399980522332,S6,Ano,51
4147,2.8229443937666527,S7,Ano,51
4148,2.209074727357838,S8,Ano,51
4149,0.729937161249617,S9,Ano,51
4150,2.2057620333867836,S10,Ano,51
4151,1.6959350237964714,S11,Ano,51
4152,2.604041957969984,S12,Ano,51
4153,1.7042054518046597,S13,Ano,51
4154,1.8235315448187803,S14,Ano,51
4155,3.059230087958232,S15,Ano,51
4156,1.2931774945813057,S16,Ano,51
4157,1.8484291123318444,S17,Ano,51
4158,2.657601006610189,S18,Ano,51
4159,2.6396026951675298,S19,Ano,51
4160,0.3776299528102735,S0,BF,52
4161,0.09579929213865558,S1,BF,52
4162,0.1350810597238371,S2,BF,52
4163,0.32343300754360055,S3,BF,52
4164,0.15632334035909734,S4,BF,52
4165,0.26413548527073366,S5,BF,52
4166,0.19026054726262676,S6,BF,52
4167,0.10100330320801922,S7,BF,52
4168,0.13253403350785872,S8,BF,52
4169,0.09647761541487467,S9,BF,52
4170,0.04446032276286596,S10,BF,52
4171,0.1789806766884508,S11,BF,52
4172,0.0767496074210453,S12,BF,52
4173,0.03499725708777946,S13,BF,52
4174,0.048583872286968616,S14,BF,52
4175,0.25855038889645,S15,BF,52
4176,0.3544930042858768,S16,BF,52
4177,0.08986200145096407,S17,BF,52
4178,0.09972267302495379,S18,BF,52
4179,0.04616323089029836,S19,BF,52
4180,0.4970247319241511,S0,PCA,52
4181,0.23885668858202214,S1,PCA,52
4182,0.36170509098703496,S2,PCA,52
4183,0.3010941118596919,S3,PCA,52
4184,0.15933976723334112,S4,PCA,52
4185,0.34991212887305906,S5,PCA,52
4186,0.22995969980119121,S6,PCA,52
4187,0.26254482809612273,S7,PCA,52
4188,0.23330559391282535,S8,PCA,52
4189,0.15240455267082517,S9,PCA,52
4190,0.27454622658187783,S10,PCA,52
4191,0.348720652868868,S11,PCA,52
4192,0.1863215316861964,S12,PCA,52
4193,0.23075437456946954,S13,PCA,52
4194,0.23134223777866214,S14,PCA,52
4195,0.3151928949670154,S15,PCA,52
4196,0.20729016456741453,S16,PCA,52
4197,0.3690488909775062,S17,PCA,52
4198,0.15000689230118575,S18,PCA,52
4199,0.20836092274112356,S19,PCA,52
4200,0.3064309058750736,S0,Linear,52
4201,0.06432842984162855,S1,Linear,52
4202,0.08427511877212171,S2,Linear,52
4203,0.30424839147486404,S3,Linear,52
4204,0.0835434926195535,S4,Linear,52
4205,0.16946026641088102,S5,Linear,52
4206,0.0774152320131699,S6,Linear,52
4207,0.08820229486483996,S7,Linear,52
4208,0.06484505222438225,S8,Linear,52
4209,0.024983717496194317,S9,Linear,52
4210,0.028240632676712594,S10,Linear,52
4211,0.1385350717450584,S11,Linear,52
4212,0.07779781578340948,S12,Linear,52
4213,0.022984073209934893,S13,Linear,52
4214,0.029965859204316426,S14,Linear,52
4215,0.160094047807999,S15,Linear,52
4216,0.26948316326720484,S16,Linear,52
4217,0.05661779063960484,S17,Linear,52
4218,0.07522544912114111,S18,Linear,52
4219,0.02393150597753165,S19,Linear,52
4220,2.9992946441082373,S0,Ano,52
4221,1.4435740088519369,S1,Ano,52
4222,2.948799824993942,S2,Ano,52
4223,1.9838780055055807,S3,Ano,52
4224,2.4142490456900974,S4,Ano,52
4225,2.8774072545724922,S5,Ano,52
4226,1.4065885503377102,S6,Ano,52
4227,2.5097651752990027,S7,Ano,52
4228,3.0373253929821784,S8,Ano,52
4229,2.505358219022383,S9,Ano,52
4230,2.5863425156188486,S10,Ano,52
4231,2.9029393873201603,S11,Ano,52
4232,2.614860918958361,S12,Ano,52
4233,2.5047277469397886,S13,Ano,52
4234,2.3817376188883617,S14,Ano,52
4235,3.2779299640905255,S15,Ano,52
4236,2.353540687470853,S16,Ano,52
4237,3.3202577706222707,S17,Ano,52
4238,1.9361393930273263,S18,Ano,52
4239,2.529653204696199,S19,Ano,52
4240,0.21002550678892418,S0,BF,53
4241,0.05498770810341401,S1,BF,53
4242,0.15672002541469157,S2,BF,53
4243,0.31783170290563917,S3,BF,53
4244,0.10689463467421104,S4,BF,53
4245,0.19859401707319496,S5,BF,53
4246,0.1405435639883116,S6,BF,53
4247,0.08434749758672129,S7,BF,53
4248,0.10580356378762189,S8,BF,53
4249,0.11844761639286532,S9,BF,53
4250,0.07473381131915273,S10,BF,53
4251,0.20715008096834622,S11,BF,53
4252,0.11438140391032417,S12,BF,53
4253,0.021540392807718158,S13,BF,53
4254,0.0805129718697684,S14,BF,53
4255,0.13311138268484024,S15,BF,53
4256,0.28207482009802337,S16,BF,53
4257,0.049862185469125,S17,BF,53
4258,0.17283862335959146,S18,BF,53
4259,0.06785960521392814,S19,BF,53
4260,0.21116046518644913,S0,PCA,53
4261,0.23737407422541493,S1,PCA,53
4262,0.24760389933769575,S2,PCA,53
4263,0.3174587108063355,S3,PCA,53
4264,0.22793795798659844,S4,PCA,53
4265,0.30268092893288445,S5,PCA,53
4266,0.3412654388571441,S6,PCA,53
4267,0.20374178888831712,S7,PCA,53
4268,0.19725518085043126,S8,PCA,53
4269,0.11604701651615225,S9,PCA,53
4270,0.20860096058417185,S10,PCA,53
4271,0.13488189197977263,S11,PCA,53
4272,0.25991433854523155,S12,PCA,53
4273,0.181798244056981,S13,PCA,53
4274,0.2535150281059879,S14,PCA,53
4275,0.2474207344509455,S15,PCA,53
4276,0.2891617275233802,S16,PCA,53
4277,0.12188991242800429,S17,PCA,53
4278,0.12136896034121988,S18,PCA,53
4279,0.2774126652649482,S19,PCA,53
4280,0.13304785460102378,S0,Linear,53
4281,0.023738032895263585,S1,Linear,53
4282,0.1447154841416533,S2,Linear,53
4283,0.1716477810347533,S3,Linear,53
4284,0.07411860867375508,S4,Linear,53
4285,0.15544899049516125,S5,Linear,53
4286,0.16725113777475578,S6,Linear,53
4287,0.06735901873762133,S7,Linear,53
4288,0.08244927889401421,S8,Linear,53
4289,0.08370380875667537,S9,Linear,53
4290,0.046795225977016394,S10,Linear,53
4291,0.1415065452548204,S11,Linear,53
4292,0.12917338449165175,S12,Linear,53
4293,0.005724265002248161,S13,Linear,53
4294,0.04357781030752806,S14,Linear,53
4295,0.05369903535723782,S15,Linear,53
4296,0.19496503639398888,S16,Linear,53
4297,0.02486831476872614,S17,Linear,53
4298,0.11155315470613565,S18,Linear,53
4299,0.034270028599483617,S19,Linear,53
4300,2.0461805750552493,S0,Ano,53
4301,2.394551721966406,S1,Ano,53
4302,2.4280088207043673,S2,Ano,53
4303,1.6086836038601624,S3,Ano,53
4304,1.9996919941123805,S4,Ano,53
4305,2.0086708101921573,S5,Ano,53
4306,2.6955524879995014,S6,Ano,53
4307,2.3838651093546415,S7,Ano,53
4308,1.9953232921520738,S8,Ano,53
4309,1.2448837594853899,S9,Ano,53
4310,2.209339568969706,S10,Ano,53
4311,1.7770596772793608,S11,Ano,53
4312,2.4546276061615466,S12,Ano,53
4313,2.3012216167736916,S13,Ano,53
4314,2.4038669877915297,S14,Ano,53
4315,2.1678394762561153,S15,Ano,53
4316,1.7727928583971662,S16,Ano,53
4317,0.9610814949638679,S17,Ano,53
4318,1.8233671667418936,S18,Ano,53
4319,2.72596515996514,S19,Ano,53
4320,0.26563074238527895,S0,BF,54
4321,0.024657594787810235,S1,BF,54
4322,0.12700897329251923,S2,BF,54
4323,0.15545037794997948,S3,BF,54
4324,0.09651442386755586,S4,BF,54
4325,0.18013720470523714,S5,BF,54
4326,0.11953026887612099,S6,BF,54
4327,0.127298189630966,S7,BF,54
4328,0.17119252650947187,S8,BF,54
4329,0.08743775214266758,S9,BF,54
4330,0.08632433698259787,S10,BF,54
4331,0.14643903536435648,S11,BF,54
4332,0.11838966111458733,S12,BF,54
4333,0.013342691158522022,S13,BF,54
4334,0.06265477647933314,S14,BF,54
4335,0.07201211545618623,S15,BF,54
4336,0.23726050284297867,S16,BF,54
4337,0.05747606607180211,S17,BF,54
4338,0.14173831292227285,S18,BF,54
4339,0.06471208313491968,S19,BF,54
4340,0.28703157406033253,S0,PCA,54
4341,0.2778533748007318,S1,PCA,54
4342,0.28380867926563424,S2,PCA,54
4343,0.27158318851072655,S3,PCA,54
4344,0.1583718776647279,S4,PCA,54
4345,0.3553237411151816,S5,PCA,54
4346,0.322342662003896,S6,PCA,54
4347,0.2212839362465105,S7,PCA,54
4348,0.22844028065127595,S8,PCA,54
4349,0.20764694659240482,S9,PCA,54
4350,0.22599715227944706,S10,PCA,54
4351,0.18456321703081743,S11,PCA,54
4352,0.3576340327651297,S12,PCA,54
4353,0.25000652419678776,S13,PCA,54
4354,0.2588026340422659,S14,PCA,54
4355,0.3138914923422701,S15,PCA,54
4356,0.26159482142247,S16,PCA,54
4357,0.2554368880659832,S17,PCA,54
4358,0.2943372245596789,S18,PCA,54
4359,0.26260496851754384,S19,PCA,54
4360,0.12609101099710993,S0,Linear,54
4361,0.013045531370708517,S1,Linear,54
4362,0.14439535979034662,S2,Linear,54
4363,0.09448710748728832,S3,Linear,54
4364,0.07055197453195973,S4,Linear,54
4365,0.1376538625268056,S5,Linear,54
4366,0.08579463115582676,S6,Linear,54
4367,0.08215851343957906,S7,Linear,54
4368,0.13292543971770493,S8,Linear,54
4369,0.04836189981319713,S9,Linear,54
4370,0.05144348328274234,S10,Linear,54
4371,0.11158622732004382,S11,Linear,54
4372,0.08873882426071106,S12,Linear,54
4373,0.012137558032474028,S13,Linear,54
4374,0.025878916651515,S14,Linear,54
4375,0.08742286103028235,S15,Linear,54
4376,0.1188753908339017,S16,Linear,54
4377,0.025231333843342252,S17,Linear,54
4378,0.10898059107170735,S18,Linear,54
4379,0.03162383300099936,S19,Linear,54
4380,2.499322705958183,S0,Ano,54
4381,2.5702475709002566,S1,Ano,54
4382,2.969027711911296,S2,Ano,54
4383,1.8429612899084713,S3,Ano,54
4384,1.5341150348385106,S4,Ano,54
4385,2.5316173242764903,S5,Ano,54
4386,1.6498848765372882,S6,Ano,54
4387,1.6573907393215532,S7,Ano,54
4388,2.528121798976541,S8,Ano,54
4389,2.7832312707796625,S9,Ano,54
4390,1.9572079229263002,S10,Ano,54
4391,1.959336459604215,S11,Ano,54
4392,2.702269679177042,S12,Ano,54
4393,2.6661020683035064,S13,Ano,54
4394,3.0924756305848544,S14,Ano,54
4395,2.2592164887154986,S15,Ano,54
4396,2.137124505378577,S16,Ano,54
4397,2.6764178356702133,S17,Ano,54
4398,2.272602767739345,S18,Ano,54
4399,2.244231414174666,S19,Ano,54
4400,0.2433517537593248,S0,BF,55
4401,0.03516333911070023,S1,BF,55
4402,0.22237959457822198,S2,BF,55
4403,0.32936097674377707,S3,BF,55
4404,0.12115781059845271,S4,BF,55
4405,0.22015524631721112,S5,BF,55
4406,0.06558187199002684,S6,BF,55
4407,0.10695031501804117,S7,BF,55
4408,0.07765951563802007,S8,BF,55
4409,0.10068385300895061,S9,BF,55
4410,0.043707858607234945,S10,BF,55
4411,0.16207254533375748,S11,BF,55
4412,0.24597500279763473,S12,BF,55
4413,0.016964251081728797,S13,BF,55
4414,0.054534642784160196,S14,BF,55
4415,0.2787867500840109,S15,BF,55
4416,0.12821346900865818,S16,BF,55
4417,0.07342833397915317,S17,BF,55
4418,0.15578822022560093,S18,BF,55
4419,0.0581417720609366,S19,BF,55
4420,0.15134829605401495,S0,PCA,55
4421,0.1455424362946043,S1,PCA,55
4422,0.28517887191679775,S2,PCA,55
4423,0.48708862014922155,S3,PCA,55
4424,0.25372765312400897,S4,PCA,55
4425,0.48037467263211975,S5,PCA,55
4426,0.3212109101355093,S6,PCA,55
4427,0.15201729180446452,S7,PCA,55
4428,0.10194259146974655,S8,PCA,55
4429,0.3215586114490745,S9,PCA,55
4430,0.19070512862176933,S10,PCA,55
4431,0.2193271130399921,S11,PCA,55
4432,0.2332414695133987,S12,PCA,55
4433,0.24460420856287576,S13,PCA,55
4434,0.2908173117386904,S14,PCA,55
4435,0.3981246478329862,S15,PCA,55
4436,0.31266307793358195,S16,PCA,55
4437,0.2594964057673689,S17,PCA,55
4438,0.22849424288708994,S18,PCA,55
4439,0.24363914637647727,S19,PCA,55
4440,0.14684810935682838,S0,Linear,55
4441,0.017658269233670417,S1,Linear,55
4442,0.13896286252372078,S2,Linear,55
4443,0.09182078159273603,S3,Linear,55
4444,0.05422006362132846,S4,Linear,55
4445,0.21589536364060888,S5,Linear,55
4446,0.09294927596000942,S6,Linear,55
4447,0.057068671402557336,S7,Linear,55
4448,0.06270828977334553,S8,Linear,55
4449,0.06143488511820822,S9,Linear,55
4450,0.023925876512950958,S10,Linear,55
4451,0.06653011451538934,S11,Linear,55
4452,0.12570065298317193,S12,Linear,55
4453,0.01908661261620067,S13,Linear,55
4454,0.043502481120395974,S14,Linear,55
4455,0.13670347418770512,S15,Linear,55
4456,0.18390441937043395,S16,Linear,55
4457,0.04451193886480854,S17,Linear,55
4458,0.10301470418515542,S18,Linear,55
4459,0.016970888736782052,S19,Linear,55
4460,2.5235256923638465,S0,Ano,55
4461,1.621372794703395,S1,Ano,55
4462,2.5055256600514726,S2,Ano,55
4463,3.2234419436040063,S3,Ano,55
4464,2.8753460605938925,S4,Ano,55
4465,3.205467106903049,S5,Ano,55
4466,3.226525301742666,S6,Ano,55
4467,2.4777224868910124,S7,Ano,55
4468,1.3955513067049086,S8,Ano,55
4469,2.3057321898393357,S9,Ano,55
4470,1.9133331691276534,S10,Ano,55
4471,2.28003738930881,S11,Ano,55
4472,1.953744095575443,S12,Ano,55
4473,2.9085064311478557,S13,Ano,55
4474,2.4751630398508175,S14,Ano,55
4475,2.4907342587699826,S15,Ano,55
4476,2.4615264098409835,S16,Ano,55
4477,2.1441239025893086,S17,Ano,55
4478,2.6585521153626486,S18,Ano,55
4479,2.1252996445600862,S19,Ano,55
4480,0.21607618643380763,S0,BF,56
4481,0.028597801862229516,S1,BF,56
4482,0.17787602653205203,S2,BF,56
4483,0.3513726788827787,S3,BF,56
4484,0.12780553353732768,S4,BF,56
4485,0.20566311437874524,S5,BF,56
4486,0.1319832002762459,S6,BF,56
4487,0.1169106932367891,S7,BF,56
4488,0.07907117359670442,S8,BF,56
4489,0.13030169682735548,S9,BF,56
4490,0.09882220176512141,S10,BF,56
4491,0.21554712023985842,S11,BF,56
4492,0.1933223365345007,S12,BF,56
4493,0.021670495335658742,S13,BF,56
4494,0.06379335236639791,S14,BF,56
4495,0.10497562721876025,S15,BF,56
4496,0.2572683186609441,S16,BF,56
4497,0.035702484874979436,S17,BF,56
4498,0.08641145217052894,S18,BF,56
4499,0.02607397136809055,S19,BF,56
4500,0.2528862828156921,S0,PCA,56
4501,0.2715179939191458,S1,PCA,56
4502,0.42745191793184034,S2,PCA,56
4503,0.07273477585626417,S3,PCA,56
4504,0.19642466925878013,S4,PCA,56
4505,0.4168096078822936,S5,PCA,56
4506,0.2314658097331824,S6,PCA,56
4507,0.16950637290082202,S7,PCA,56
4508,0.3154763225717956,S8,PCA,56
4509,0.18138223172419632,S9,PCA,56
4510,0.15035956843383708,S10,PCA,56
4511,0.18767121117581587,S11,PCA,56
4512,0.28851794634917033,S12,PCA,56
4513,0.1753607782533627,S13,PCA,56
4514,0.3017727961229808,S14,PCA,56
4515,0.3332070644750048,S15,PCA,56
4516,0.14058532407240143,S16,PCA,56
4517,0.2511005356029218,S17,PCA,56
4518,0.13366801139580134,S18,PCA,56
4519,0.33138547765517923,S19,PCA,56
4520,0.15985402344225721,S0,Linear,56
4521,0.02975891064085126,S1,Linear,56
4522,0.10994149019907516,S2,Linear,56
4523,0.103120394812304,S3,Linear,56
4524,0.153317956654862,S4,Linear,56
4525,0.15216037756883904,S5,Linear,56
4526,0.11073256072308497,S6,Linear,56
4527,0.09813572797839866,S7,Linear,56
4528,0.09497456094325345,S8,Linear,56
4529,0.0668890798929129,S9,Linear,56
4530,0.04873297986280649,S10,Linear,56
4531,0.125139099359913,S11,Linear,56
4532,0.10494860128659961,S12,Linear,56
4533,0.011610569871286494,S13,Linear,56
4534,0.026319613185639617,S14,Linear,56
4535,0.1284471883296758,S15,Linear,56
4536,0.18805381951577224,S16,Linear,56
4537,0.025100263980813897,S17,Linear,56
4538,0.09771184083224023,S18,Linear,56
4539,0.027607907977643384,S19,Linear,56
4540,2.8677812772398026,S0,Ano,56
4541,2.1233154842462194,S1,Ano,56
4542,2.9732839823906025,S2,Ano,56
4543,1.579240411775613,S3,Ano,56
4544,2.0027192287406463,S4,Ano,56
4545,2.962619542479323,S5,Ano,56
4546,2.0993599280668245,S6,Ano,56
4547,1.2960928466879316,S7,Ano,56
4548,2.680872458992314,S8,Ano,56
4549,2.0270975165973875,S9,Ano,56
4550,2.1030042834505895,S10,Ano,56
4551,2.7819087167202463,S11,Ano,56
4552,1.9718310896007587,S12,Ano,56
4553,1.9015304311431271,S13,Ano,56
4554,2.3700732085320126,S14,Ano,56
4555,2.6313717321638546,S15,Ano,56
4556,2.3403690844980702,S16,Ano,56
4557,2.693451864328473,S17,Ano,56
4558,0.8388278026859742,S18,Ano,56
4559,3.153889256002894,S19,Ano,56
4560,0.3143236079103673,S0,BF,57
4561,0.05366102384963206,S1,BF,57
4562,0.1617255948758461,S2,BF,57
4563,0.18737545783419915,S3,BF,57
4564,0.2028709748391598,S4,BF,57
4565,0.08215606513222745,S5,BF,57
4566,0.10397584074485364,S6,BF,57
4567,0.08833727936178314,S7,BF,57
4568,0.10979665899855764,S8,BF,57
4569,0.08819512838715837,S9,BF,57
4570,0.12351396715895804,S10,BF,57
4571,0.20858899572716774,S11,BF,57
4572,0.18562955422553906,S12,BF,57
4573,0.014771737621644193,S13,BF,57
4574,0.04633335177179681,S14,BF,57
4575,0.13193868359284516,S15,BF,57
4576,0.1823260324591305,S16,BF,57
4577,0.06630660012084208,S17,BF,57
4578,0.16741911124093656,S18,BF,57
4579,0.04165335488554002,S19,BF,57
4580,0.4032466708102718,S0,PCA,57
4581,0.28894162278920227,S1,PCA,57
4582,0.3652259466485655,S2,PCA,57
4583,0.2567164990106311,S3,PCA,57
4584,0.22663552261134595,S4,PCA,57
4585,0.21001540469471766,S5,PCA,57
4586,0.27482746797714575,S6,PCA,57
4587,0.23055879286954808,S7,PCA,57
4588,0.23707563553026811,S8,PCA,57
4589,0.3481507830191949,S9,PCA,57
4590,0.22308814347202968,S10,PCA,57
4591,0.2630072847172437,S11,PCA,57
4592,0.435415234632506,S12,PCA,57
4593,0.2622535628971669,S13,PCA,57
4594,0.21965259510392604,S14,PCA,57
4595,0.3101285150853556,S15,PCA,57
4596,0.23906243821233308,S16,PCA,57
4597,0.053707537285299554,S17,PCA,57
4598,0.2425100974556098,S18,PCA,57
4599,0.26245637085879975,S19,PCA,57
4600,0.2291826235236853,S0,Linear,57
4601,0.04137982988589496,S1,Linear,57
4602,0.15932775160531407,S2,Linear,57
4603,0.14671233919498836,S3,Linear,57
4604,0.13612453093090612,S4,Linear,57
4605,0.07967767723379021,S5,Linear,57
4606,0.06117086606675932,S6,Linear,57
4607,0.05040493836435973,S7,Linear,57
4608,0.03629400512508897,S8,Linear,57
4609,0.08115755863996867,S9,Linear,57
4610,0.054254424768107434,S10,Linear,57
4611,0.15441758023686333,S11,Linear,57
4612,0.07705441409470755,S12,Linear,57
4613,0.009018771456667487,S13,Linear,57
4614,0.050952592579708585,S14,Linear,57
4615,0.1360000598073275,S15,Linear,57
4616,0.14230987493185251,S16,Linear,57
4617,0.0444913400986503,S17,Linear,57
4618,0.13467920622645652,S18,Linear,57
4619,0.034675555284850855,S19,Linear,57
4620,2.6694675005921598,S0,Ano,57
4621,3.17224304040515,S1,Ano,57
4622,2.4206088342291054,S2,Ano,57
4623,1.8874938585232885,S3,Ano,57
4624,2.189663156074411,S4,Ano,57
4625,2.0753431771930133,S5,Ano,57
4626,2.4674091992302034,S6,Ano,57
4627,1.6442956805069833,S7,Ano,57
4628,2.7815584799282354,S8,Ano,57
4629,2.689369732129133,S9,Ano,57
4630,2.661422113212752,S10,Ano,57
4631,2.5508655253302353,S11,Ano,57
4632,2.780318064985686,S12,Ano,57
4633,2.1776252862503505,S13,Ano,57
4634,2.163326103749277,S14,Ano,57
4635,1.9471926584088044,S15,Ano,57
4636,3.0907312760827033,S16,Ano,57
4637,0.7853646031666948,S17,Ano,57
4638,2.107731340337965,S18,Ano,57
4639,2.4626765623847984,S19,Ano,57
4640,0.19451599971156586,S0,BF,58
4641,0.028631655793854953,S1,BF,58
4642,0.22785301687055418,S2,BF,58
4643,0.1949853487358276,S3,BF,58
4644,0.204750895649,S4,BF,58
4645,0.08808298819923406,S5,BF,58
4646,0.19779075026785423,S6,BF,58
4647,0.10588983795965483,S7,BF,58
4648,0.11499202615691774,S8,BF,58
4649,0.11152372099981617,S9,BF,58
4650,0.08988633685091424,S10,BF,58
4651,0.10981920358804795,S11,BF,58
4652,0.1432371756827276,S12,BF,58
4653,0.028391122958269056,S13,BF,58
4654,0.07016209502029742,S14,BF,58
4655,0.33020783204714266,S15,BF,58
4656,0.1981355104234235,S16,BF,58
4657,0.06296258122106309,S17,BF,58
4658,0.218966644739893,S18,BF,58
4659,0.027330543764627728,S19,BF,58
4660,0.29334332952820213,S0,PCA,58
4661,0.20771424903437932,S1,PCA,58
4662,0.39381338154513634,S2,PCA,58
4663,0.39144118558478763,S3,PCA,58
4664,0.26538863154283815,S4,PCA,58
4665,0.3966502790615355,S5,PCA,58
4666,0.26023976365098056,S6,PCA,58
4667,0.1715532461326725,S7,PCA,58
4668,0.3306778442949991,S8,PCA,58
4669,0.17174575601352754,S9,PCA,58
4670,0.24007064160659536,S10,PCA,58
4671,0.23521543352763064,S11,PCA,58
4672,0.31830377890930656,S12,PCA,58
4673,0.2248154733339104,S13,PCA,58
4674,0.2911768733814604,S14,PCA,58
4675,0.25006357837594884,S15,PCA,58
4676,0.36746724325351043,S16,PCA,58
4677,0.19857081035375498,S17,PCA,58
4678,0.3710831124779313,S18,PCA,58
4679,0.17311580183759898,S19,PCA,58
4680,0.11347098406469039,S0,Linear,58
4681,0.0324822357599801,S1,Linear,58
4682,0.11080567211313544,S2,Linear,58
4683,0.1226380409305712,S3,Linear,58
4684,0.1305064864040426,S4,Linear,58
4685,0.10325421669993441,S5,Linear,58
4686,0.08286187759826626,S6,Linear,58
4687,0.04265549056281676,S7,Linear,58
4688,0.07633003427075657,S8,Linear,58
4689,0.06961504194677663,S9,Linear,58
4690,0.0472072760675317,S10,Linear,58
4691,0.130657499980804,S11,Linear,58
4692,0.051591889360873416,S12,Linear,58
4693,0.016669406932399038,S13,Linear,58
4694,0.03350290317812662,S14,Linear,58
4695,0.20536593470826564,S15,Linear,58
4696,0.2655966740392928,S16,Linear,58
4697,0.040010014607193264,S17,Linear,58
4698,0.10510722715994578,S18,Linear,58
4699,0.017540310172114205,S19,Linear,58
4700,2.864762661003124,S0,Ano,58
4701,2.2838357245147947,S1,Ano,58
4702,2.3737128371884952,S2,Ano,58
4703,2.4105437622055335,S3,Ano,58
4704,1.878282705439937,S4,Ano,58
4705,2.2562930781506596,S5,Ano,58
4706,2.548181030351249,S6,Ano,58
4707,1.2015378091339577,S7,Ano,58
4708,2.641089709310218,S8,Ano,58
4709,2.294514462970627,S9,Ano,58
4710,2.8624083598954764,S10,Ano,58
4711,2.0158831696669717,S11,Ano,58
4712,2.4708078946231065,S12,Ano,58
4713,2.7709437329730244,S13,Ano,58
4714,2.488173433381469,S14,Ano,58
4715,2.8103192829215775,S15,Ano,58
4716,2.175333898065239,S16,Ano,58
4717,2.059636841936321,S17,Ano,58
4718,1.8488058455272562,S18,Ano,58
4719,1.8523969931356798,S19,Ano,58
4720,0.2507629933054194,S0,BF,59
4721,0.05573656585438265,S1,BF,59
4722,0.12661344868881041,S2,BF,59
4723,0.2038686641992394,S3,BF,59
4724,0.2088192696706333,S4,BF,59
4725,0.2558354397708353,S5,BF,59
4726,0.0984885828077612,S6,BF,59
4727,0.04495915458099097,S7,BF,59
4728,0.10401794053586377,S8,BF,59
